n_atoms,method,time,memory
12,autograd,427.50054931640625,463.357952
12,prediction,32.13596725463867,276.69504
12,autograd,429.5084533691406,463.357952
12,prediction,31.68953514099121,276.69504
12,autograd,425.95330810546875,463.357952
12,prediction,31.82694435119629,276.69504
12,autograd,433.9464111328125,463.357952
12,prediction,31.764480590820312,276.69504
12,autograd,433.2799987792969,463.357952
12,prediction,32.6563835144043,276.69504
12,autograd,436.89581298828125,463.357952
12,prediction,32.36966323852539,276.69504
12,autograd,436.5843505859375,463.357952
12,prediction,32.707489013671875,276.69504
12,autograd,437.5818176269531,463.357952
12,prediction,32.521217346191406,276.69504
12,autograd,438.1795349121094,463.357952
13,prediction,33.61177444458008,282.686464
13,autograd,472.2083740234375,493.874688
13,prediction,32.78745651245117,282.686464
13,autograd,467.4703369140625,493.874688
